imgName;saturationHsv;hueHsv;valueHsv;saturationHsi;hueHsi;intensityHsi;lLab;aLab;bLab;Y
D2_209.jpg;130.02845203165288;148.0308526718236;125.68427136125189;0.14232812821865082;0.0;0.5277694463729858;164.87194583333334;134.74247916666667;141.35179166666666;3
D2_212.jpg;155.5992286678451;179.24967861160212;139.66603728105414;0.14155469834804535;3.778611421585083;0.6202809810638428;165.30317083333333;134.7846;141.42181666666667;2
D2_215.jpg;140.85888347363758;163.16290060552356;129.38428592526952;0.14641344547271729;0.0;0.5665439367294312;166.246625;135.19448333333332;141.68124583333332;3
D3_019.jpg;113.03065802592224;130.59247258225324;106.41525423728814;0.19626332819461823;0.0;0.4575665295124054;164.9953625;134.91704583333333;140.2378625;3
D3_020.jpg;82.32664092664092;93.1996138996139;87.32277992277993;0.2197401076555252;0.0;0.3435935378074646;165.944825;134.573525;140.632275;1
D3_026.jpg;115.87241994393952;134.16665250998045;114.32540558905971;0.21737052500247955;4.266873359680176;0.4762934446334839;167.83449166666668;134.77814166666667;141.0899;3
D3_030.jpg;126.41180555555556;143.35583333333332;127.67152777777778;0.14729075133800507;3.457491397857666;0.519528329372406;167.09849583333335;134.7922625;140.4350125;3
D3_035.jpg;133.6980971163584;153.79217525718246;128.80033047278928;0.15616227686405182;0.0;0.5441707372665405;165.869925;135.2099875;141.08132083333334;0
D3_038.jpg;125.11672794117646;142.58782679738562;122.75970179738562;0.16754192113876343;0.0;0.5104107856750488;165.7679875;134.53140833333333;140.6622;3
D3_042.jpg;140.3886982383894;159.20944863875545;130.74919926790207;0.13486173748970032;0.0;0.5625455975532532;165.26977083333333;134.27562083333333;140.3165875;1
D3_046.jpg;116.22903963414635;132.43673780487805;115.98323170731707;0.17416435480117798;0.0;0.4766654074192047;164.96895833333335;134.7211875;140.8226;3
D3_051.jpg;131.5080769230769;148.80807692307692;126.91184615384616;0.12817806005477905;3.3138725757598877;0.5323241949081421;165.16229166666668;134.84167083333332;140.7883125;0
D3_073.jpg;138.85012535982915;156.6497353514718;134.2593555576191;0.13906750082969666;3.2842142581939697;0.5617768168449402;165.4327625;134.20559583333332;140.0823125;3
D3_084.jpg;149.91930625728722;171.41294209094443;134.9469005052468;0.14062154293060303;0.0;0.5964433550834656;165.7620875;134.33330416666666;140.34097916666667;2
D3_090.jpg;116.63968770331815;132.18802862719585;118.85543266102798;0.18021376430988312;0.0;0.48063158988952637;166.9822375;134.49462083333333;140.33604166666666;3
D3_096.jpg;80.78777589134125;89.6847764572722;88.60441426146011;0.17697089910507202;0.0;0.338662713766098;166.0878;134.53866666666667;140.37049166666668;1
D3_097.jpg;153.5059307910989;176.09807861974315;139.62822272326244;0.13509784638881683;3.5018181800842285;0.6133754849433899;165.31395833333335;134.65868333333333;140.46737916666666;2
D3_106.jpg;142.59722065303356;161.6134335103378;133.58343689978534;0.1311173141002655;0.0;0.5722798705101013;167.80235;134.26216666666667;140.09986666666666;0
D3_114.jpg;144.43504020313162;164.5584426576386;137.3437156157427;0.13156138360500336;3.90120267868042;0.5834473371505737;165.286575;134.5863125;140.22755833333332;2
D3_119.jpg;150.61479591836735;172.8315986394558;138.7743537414966;0.1442050039768219;0.0;0.6042101979255676;166.023875;134.5642625;140.16005416666667;2
D3_125.jpg;147.66830007127584;168.9755880256593;139.22255880256594;0.13842886686325073;3.592132806777954;0.5959038734436035;167.08832083333334;134.9972875;140.844175;2
D3_129.jpg;113.1474193548387;128.5825806451613;111.12258064516129;0.17654962837696075;0.0;0.46124523878097534;165.814725;134.74909166666666;140.41093333333333;3
D3_155.jpg;125.71488372093023;140.80093023255813;127.11674418604652;0.13095644116401672;3.443450689315796;0.5145524144172668;165.45944583333332;134.37447083333333;140.25275416666668;3
D3_156.jpg;117.4390289449113;133.6077497665733;116.04042950513539;0.1463543325662613;0.0;0.4798525273799896;165.96692916666666;134.9719875;140.75992083333333;3
D3_166.jpg;134.27005778156672;153.31372549019608;125.68059107701052;0.13430580496788025;0.0;0.5402148962020874;164.37248333333332;134.57562083333335;140.725225;0
D3_167.jpg;134.14718941898914;153.8914501653283;124.45111006140765;0.1427859663963318;0.0;0.5392023324966431;163.8304375;135.012875;141.04064583333334;0
D3_174.jpg;140.15435413642962;160.47293178519593;132.13483309143686;0.1360015869140625;3.387221574783325;0.5657021403312683;165.35295;134.70335833333334;140.320725;2
